time [ns], J [arb. u.]
1.455485161720573473e+01,9.180067041385929494e-03
1.455985328442814186e+01,9.701860646787633519e-03
1.456485495165054900e+01,7.316969723021948292e-03
1.456985661887295613e+01,2.778695051033067825e-03
1.457485828609536327e+01,3.320998586635441965e-03
1.457985995331777218e+01,8.923330640642835807e-03
1.458486162054017932e+01,4.749917191124950269e-03
1.458986328776258645e+01,5.002283303408201071e-03
1.459486495498499359e+01,7.434251670804704545e-03
1.459986662220740072e+01,9.651530905306673555e-03
1.460486828942980964e+01,9.294003937225712303e-03
1.460986995665221677e+01,8.831504651940396203e-03
1.461487162387462391e+01,9.719875954014941047e-03
1.461987329109703104e+01,3.770327166953721214e-03
1.462487495831943818e+01,4.524393020715742307e-03
1.462987662554184531e+01,6.523294708600030009e-03
1.463487829276425423e+01,5.816540325980854541e-03
1.463987995998666136e+01,8.414613366920941804e-04
1.464488162720906850e+01,4.643509888319987539e-03
1.464988329443147563e+01,7.051944624481730310e-03
1.465488496165388277e+01,6.323526929579325294e-03
1.465988662887629168e+01,2.406464514554246519e-03
1.466488829609869882e+01,6.845781965464152637e-03
1.466988996332110595e+01,2.062774595033318049e-03
1.467489163054351309e+01,7.558575571944165308e-03
1.467989329776592022e+01,6.445912358009385848e-03
1.468489496498832736e+01,8.575543529280721389e-03
1.468989663221073627e+01,1.802124959944712045e-03
1.469489829943314341e+01,6.594298356506368003e-03
1.469989996665555054e+01,3.552183076600179314e-03
1.470490163387795768e+01,6.973689560549440995e-03
1.470990330110036481e+01,3.192775080453899637e-04
1.471490496832277373e+01,8.954970056556070188e-03
1.471990663554518086e+01,6.978247091063178621e-03
1.472490830276758800e+01,8.695834554260687202e-03
1.472990996998999513e+01,8.306559548621358230e-03
1.473491163721240227e+01,3.888190335721630753e-03
1.473991330443481118e+01,9.184249337952163014e-03
1.474491497165721832e+01,1.416302000580321524e-03
1.474991663887962545e+01,9.622294034020539844e-03
1.475491830610203259e+01,4.608970591196355319e-03
1.475991997332443972e+01,8.945950568829149838e-03
1.476492164054684864e+01,9.637136920146850347e-03
1.476992330776925577e+01,9.429888045665392460e-03
1.477492497499166291e+01,9.530805995413184004e-03
1.477992664221407004e+01,9.118105686792178297e-03
1.478492830943647718e+01,2.687280713541522099e-03
1.478992997665888431e+01,9.381129394455135426e-03
1.479493164388129323e+01,6.428977533345097903e-03
1.479993331110370036e+01,7.060770702161163481e-03
1.480493497832610750e+01,2.618101091230751101e-03
1.480993664554851463e+01,3.147499263767066999e-03
1.481493831277092177e+01,7.691435142290635810e-03
1.481993997999333068e+01,7.385156239316502738e-03
1.482494164721573782e+01,4.236304413149412883e-03
1.482994331443814495e+01,6.954641387042640246e-03
1.483494498166055209e+01,3.520980674167663912e-03
1.483994664888295922e+01,4.107347215871522822e-03
1.484494831610536636e+01,3.951608192219705114e-03
1.484994998332777527e+01,5.110259867855701174e-03
1.485495165055018241e+01,2.921538786522839912e-03
1.485995331777258954e+01,7.542328645077372865e-04
1.486495498499499668e+01,5.793565070498970029e-03
1.486995665221740381e+01,9.483659513511790567e-03
1.487495831943981273e+01,1.894526709502107565e-03
1.487995998666221986e+01,7.382510662751584629e-03
1.488496165388462700e+01,6.827268013386189778e-03
1.488996332110703413e+01,3.115037957214897377e-03
1.489496498832944127e+01,1.890775509087356393e-03
1.489996665555185018e+01,7.803470890899899710e-03
1.490496832277425732e+01,6.609712884133723924e-03
1.490996998999666445e+01,8.386815085847206669e-03
1.491497165721907159e+01,6.562688933949475598e-03
1.491997332444147872e+01,5.993183882391101176e-03
1.492497499166388764e+01,7.190030084010056756e-03
1.492997665888629477e+01,3.582028136297850732e-03
1.493497832610870191e+01,2.528658523481483456e-03
1.493997999333110904e+01,7.794635497789868632e-03
1.494498166055351618e+01,8.871124411248949154e-03
1.494998332777592331e+01,1.378181204943617439e-03
1.495498499499833223e+01,3.790746378059369186e-03
1.495998666222073936e+01,1.390830542752275432e-03
1.496498832944314650e+01,2.812024998807095832e-03
1.496998999666555363e+01,2.936630661981766682e-03
1.497499166388796077e+01,5.682829373705197348e-03
1.497999333111036968e+01,4.376821706721178463e-03
1.498499499833277682e+01,8.541359873377018380e-03
1.498999666555518395e+01,6.917988543029139799e-03
1.499499833277759109e+01,1.911747669468640129e-03
1.500000000000000000e+01,7.670554443872827817e-03
